"V1","V2"
0,1
1,0.966666666666667
3,0.933333333333333
4,0.9
14,0.866666666666667
15,0.833333333333333
16,0.798611111111111
19,0.763888888888889
21,0.694444444444444
23,0.659722222222222
29,0.625
30,0.590277777777778
31,0.555555555555556
32,0.486111111111111
33,0.451388888888889
37,0.416666666666667
38,0.3125
44,0.277777777777778
45,0.138888888888889
48,0.104166666666667
49,0.0694444444444444
52,0
