"V1","V2"
0,1
1,0.903225806451613
3,0.870967741935484
5,0.838709677419355
7,0.774193548387097
8,0.67741935483871
9,0.645161290322581
10,0.612903225806452
12,0.548387096774194
13,0.516129032258065
14,0.451612903225806
15,0.382133995037221
17,0.347394540942928
19,0.24317617866005
20,0.208436724565757
23,0.138957816377171
27,0.104218362282878
32,0.0347394540942928
35,0
