"V1","V2"
0,1
8,0.966666666666667
9,0.866666666666667
16,0.833333333333333
18,0.8
20,0.733333333333333
22,0.666666666666667
24,0.633333333333333
26,0.6
27,0.566666666666667
28,0.533333333333333
29,0.466666666666667
30,0.4
33,0.366666666666667
36,0.333333333333333
38,0.3
41,0.233333333333333
42,0.166666666666667
44,0.133333333333333
47,0.1
55,0.0666666666666667
56,0.0333333333333333
62,0
