"V1","V2"
0,1
5,1
7,0.96551724137931
10,0.931034482758621
18,0.896551724137931
21,0.862068965517241
22,0.827586206896552
25,0.793103448275862
28,0.758620689655172
36,0.724137931034483
43,0.689655172413793
45,0.620689655172414
50,0.586206896551724
51,0.517241379310345
52,0.413793103448276
54,0.379310344827586
56,0.344827586206896
57,0.310344827586207
58,0.275862068965517
62,0.241379310344828
63,0.206896551724138
76,0.172413793103448
77,0.137931034482759
94,0.103448275862069
98,0
