"V1","V2"
0,1
3,0.966666666666667
4,0.933333333333333
6,0.866666666666667
12,0.833333333333333
13,0.766666666666667
18,0.733333333333333
20,0.733333333333333
21,0.628571428571429
25,0.488888888888889
28,0.453968253968254
41,0.384126984126984
43,0.349206349206349
46,0.314285714285714
47,0.279365079365079
53,0.244444444444444
56,0.209523809523809
57,0.13968253968254
62,0.104761904761905
63,0.0698412698412698
65,0.0349206349206349
67,0
