"V1","V2"
0,1
1,0.966666666666667
2,0.9
3,0.833333333333333
5,0.766666666666667
6,0.733333333333333
9,0.7
10,0.666666666666667
11,0.633333333333333
12,0.466666666666667
14,0.333333333333333
15,0.2
16,0.166666666666667
20,0.133333333333333
21,0.0666666666666667
25,0
