"V1","V2"
0,1
4,0.966666666666667
5,0.933333333333333
6,0.9
7,0.833333333333333
8,0.733333333333333
12,0.733333333333333
15,0.523809523809524
16,0.384126984126984
17,0.314285714285714
18,0.279365079365079
23,0.244444444444444
25,0.209523809523809
26,0.174603174603175
32,0.104761904761905
33,0.0698412698412698
38,0.0349206349206349
39,0
