"V1","V2"
0,1
1,0.866666666666667
2,0.8
3,0.733333333333333
5,0.633333333333333
6,0.6
7,0.566666666666667
10,0.533333333333333
11,0.5
12,0.466666666666667
13,0.4
15,0.366666666666667
16,0.333333333333333
17,0.266666666666667
18,0.233333333333333
19,0.1
20,0.0666666666666667
21,0.0333333333333333
24,0
