"V1","V2"
0,1
4,0.933333333333333
13,0.9
15,0.833333333333333
20,0.833333333333333
21,0.763888888888889
24,0.729166666666667
26,0.694444444444444
29,0.659722222222222
32,0.590277777777778
36,0.555555555555556
37,0.520833333333333
38,0.451388888888889
39,0.416666666666667
41,0.3125
44,0.173611111111111
45,0.104166666666667
49,0.0694444444444445
51,0.0347222222222222
57,0
