"V1","V2"
0,1
5,1
15,0.96551724137931
16,0.931034482758621
25,0.896551724137931
27,0.896551724137931
28,0.860689655172414
30,0.860689655172414
33,0.860689655172414
35,0.821567398119122
39,0.743322884012539
40,0.704200626959248
43,0.665078369905956
48,0.625956112852665
49,0.586833855799373
50,0.547711598746082
51,0.469467084639498
52,0.430344827586207
54,0.391222570532915
55,0.312978056426332
56,0.273855799373041
59,0.273855799373041
