"V1","V2"
0,1
11,0.966666666666667
12,0.933333333333333
15,0.866666666666667
23,0.833333333333333
25,0.8
26,0.7
30,0.666666666666667
33,0.6
37,0.566666666666667
41,0.533333333333333
46,0.5
51,0.466666666666667
52,0.433333333333333
54,0.4
58,0.366666666666667
59,0.333333333333333
62,0.266666666666667
66,0.2
67,0.133333333333333
69,0.1
70,0.1
