"V1","V2"
0,1
1,0.935483870967742
3,0.903225806451613
4,0.806451612903226
5,0.774193548387097
7,0.741935483870968
8,0.709677419354839
9,0.645161290322581
10,0.580645161290323
11,0.354838709677419
12,0.258064516129032
13,0.161290322580645
14,0.0967741935483871
15,0.032258064516129
16,0
