"V1","V2"
0,1
9,0.966666666666667
12,0.933333333333333
18,0.9
19,0.833333333333333
21,0.8
25,0.766666666666667
26,0.731818181818182
27,0.696969696969697
29,0.627272727272727
30,0.592424242424242
33,0.555397727272727
35,0.518371212121212
41,0.481344696969697
42,0.444318181818182
44,0.407291666666667
46,0.370265151515152
56,0.333238636363636
59,0.222159090909091
62,0.185132575757576
63,0.148106060606061
67,0.111079545454545
70,0.0740530303030303
71,0.0740530303030303
