"V1","V2"
0,1
1,0.931034482758621
5,0.862068965517241
7,0.827586206896552
10,0.758620689655172
11,0.655172413793103
12,0.586206896551724
15,0.551724137931034
16,0.517241379310345
17,0.482758620689655
19,0.448275862068965
21,0.379310344827586
22,0.275862068965517
23,0.241379310344828
26,0.206896551724138
28,0.172413793103448
29,0.103448275862069
30,0.0689655172413793
33,0
