"V1","V2"
0,1
2,0.966666666666667
4,0.933333333333333
7,0.9
14,0.866666666666667
15,0.833333333333333
17,0.8
19,0.766666666666667
25,0.733333333333333
26,0.7
27,0.633333333333333
30,0.533333333333333
31,0.5
33,0.466666666666667
34,0.433333333333333
37,0.4
38,0.366666666666667
39,0.333333333333333
42,0.3
45,0.266666666666667
47,0.233333333333333
55,0.2
57,0.166666666666667
58,0.133333333333333
64,0.1
65,0.0666666666666667
71,0.0333333333333333
73,0
