"V1","V2"
0,1
10,0.966666666666667
14,0.933333333333333
17,0.9
20,0.833333333333333
21,0.8
34,0.766666666666667
35,0.733333333333333
36,0.7
39,0.666666666666667
43,0.633333333333333
44,0.6
49,0.566666666666667
50,0.533333333333333
55,0.5
56,0.466666666666667
57,0.4
61,0.333333333333333
63,0.3
64,0.266666666666667
68,0.2
72,0.166666666666667
76,0.133333333333333
80,0.1
84,0.0666666666666667
97,0.0333333333333333
100,0
