"V1","V2"
0,1
3,0.966666666666667
8,0.933333333333333
13,0.9
18,0.866666666666667
22,0.833333333333333
23,0.8
25,0.766666666666667
27,0.733333333333333
28,0.7
33,0.666666666666667
36,0.6
38,0.533333333333333
46,0.466666666666667
48,0.4
52,0.4
53,0.363636363636364
55,0.290909090909091
57,0.218181818181818
60,0.181818181818182
62,0.145454545454545
67,0.109090909090909
68,0.0727272727272727
71,0.0727272727272727
