"V1","V2"
0,1
3,1
19,0.96551724137931
21,0.96551724137931
22,0.929757343550447
28,0.893997445721584
30,0.822477650063857
33,0.786717752234994
34,0.75095785440613
36,0.715197956577267
37,0.679438058748404
38,0.607918263090677
40,0.572158365261814
42,0.53639846743295
44,0.464878671775224
45,0.42911877394636
52,0.393358876117497
53,0.357598978288634
54,0.286079182630907
56,0.250319284802043
58,0.21455938697318
59,0.21455938697318
