"V1","V2"
0,1
6,0.966666666666667
7,0.933333333333333
8,0.866666666666667
9,0.8
11,0.766666666666667
13,0.666666666666667
14,0.633333333333333
16,0.533333333333333
17,0.5
18,0.433333333333333
23,0.4
25,0.366666666666667
26,0.333333333333333
27,0.3
29,0.266666666666667
30,0.2
34,0.133333333333333
38,0.0666666666666667
42,0
