"V1","V2"
0,1
1,0.966666666666667
6,0.933333333333333
13,0.9
17,0.9
20,0.865384615384615
21,0.761538461538462
22,0.692307692307692
23,0.657692307692308
26,0.657692307692308
29,0.657692307692308
34,0.657692307692308
36,0.616586538461539
38,0.572544642857143
40,0.528502747252747
41,0.484460851648352
45,0.440418956043956
47,0.396377060439561
51,0.352335164835165
52,0.308293269230769
55,0.264251373626374
59,0.220209478021978
