"V1","V2"
0,1
3,0.966666666666667
5,0.933333333333333
10,0.9
13,0.866666666666667
14,0.8
15,0.733333333333333
16,0.5
19,0.433333333333333
20,0.4
23,0.366666666666667
30,0.333333333333333
33,0.3
35,0.266666666666667
37,0.2
46,0.166666666666667
49,0.133333333333333
51,0.1
53,0.0333333333333333
59,0
