"V1","V2"
0,1
3,0.966666666666667
4,0.933333333333333
5,0.9
10,0.8
11,0.733333333333333
12,0.7
13,0.666666666666667
20,0.6
23,0.566666666666667
25,0.5
26,0.4
27,0.333333333333333
28,0.233333333333333
31,0.2
39,0.166666666666667
40,0.1
42,0.0666666666666667
44,0.0333333333333333
45,0
