"V1","V2"
0,1
3,0.966666666666667
5,0.933333333333333
9,0.866666666666667
12,0.833333333333333
13,0.8
21,0.766666666666667
24,0.733333333333333
25,0.7
26,0.666666666666667
27,0.6
38,0.566666666666667
39,0.533333333333333
40,0.5
41,0.466666666666667
43,0.433333333333333
44,0.366666666666667
45,0.333333333333333
49,0.266666666666667
50,0.233333333333333
51,0.166666666666667
53,0.133333333333333
56,0.1
61,0.0666666666666667
77,0.0333333333333333
80,0
